Institution,Machine,Acquisition,Analysis,Beam Name,Baseline Acquisition,Baseline Analysis,Axial Symmetry,Transverse Symmetry,Flatness,Profile Constancy,Baseline Designation,Top CU,Bottom CU,Left CU,Right CU,Center CU,Baseline Top CU,Baseline Bottom CU,Baseline Left CU,Baseline Right CU,Baseline Center CU,Type,Collimator,EPID,URL,Uploaded By,Pixel Rows,Pixel Columns,Pixel size X,Pixel size Y,KVP,Exposure Time msec,Meterset Exposure,Start Cumulative Meterset Wt,X-Ray Origin X,X-Ray Origin Y,X-Ray Origin Z,Source to Image,Source to Isocenter,Gantry Angle,Collimator Angle,End Cumulative Meterset Wt,Operator,Software Version,SOPInstanceUID,SeriesInstanceUID,PatientID,PatientName
INST___1,MACH_60,2020-06-20T14:18:49,2020-12-16T15:50:30,J18G90,2020-06-20T14:18:49,2020-12-16T15:50:30,-0.5964898878637511,-0.3147028126531372,1.7375569735239322,0.0,explicit,0.22342604754598797,0.22476675853190994,0.22519509453920608,0.2244863992427343,0.2313276521677216,0.22342604754598797,0.22476675853190994,0.22519509453920608,0.2244863992427343,0.2313276521677216,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3504,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,NA,49.98980712890625,NA,-0.001958342967554927,-0.004959073383361101,-499.9936218261719,1499.99365234375,1000.0,89.78970336914062,359.9992980957031,NA,OperatorsName_624,0,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.14,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.98,0,PatientName_37887,
INST___1,MACH_60,2020-06-20T14:18:49,2020-12-16T15:50:30,J18G0-6F,2020-06-20T14:18:49,2020-12-16T15:50:30,0.04136314053789853,0.14483339853214425,10.657092646435373,0.0,explicit,0.1834484602751477,0.18337261160410187,0.18411843514868967,0.18438510013563972,0.22711909285414938,0.1834484602751477,0.18337261160410187,0.18411843514868967,0.18438510013563972,0.22711909285414938,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3504,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,NA,49.98527145385742,NA,-6.383918225765228E-4,6.78295677062124E-4,-499.9970397949219,1499.9970703125,1000.0,0.006633979734033346,4.710051289293915E-4,NA,OperatorsName_624,0,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.24,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.98,0,PatientName_37887,
INST___1,MACH_60,2020-06-20T14:18:49,2020-12-16T15:50:30,J18G270,2020-06-20T14:18:49,2020-12-16T15:50:30,-0.5204252377476024,-0.18044071937783307,1.7204952811955634,0.0,explicit,0.22819374841248027,0.22938753905798617,0.22975388413872236,0.22933931457738393,0.23618333420588283,0.22819374841248027,0.22938753905798617,0.22975388413872236,0.22933931457738393,0.23618333420588283,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3504,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,NA,50.99651336669922,NA,9.140989277511835E-4,-0.021166766062378883,-500.0396423339844,1500.0396728515625,1000.0,269.9966735839844,1.777377910912037E-4,NA,OperatorsName_624,0,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.20,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.98,0,PatientName_37887,
INST___1,MACH_60,2020-06-20T14:18:49,2020-12-16T15:50:30,J18G180,2020-06-20T14:18:49,2020-12-16T15:50:30,-0.5617542398814404,-0.20177393945798233,1.6873860453824485,0.0,explicit,0.22367084211911445,0.22493442076471298,0.22514935170781425,0.22469505899120928,0.2313487797218102,0.22367084211911445,0.22493442076471298,0.22514935170781425,0.22469505899120928,0.2313487797218102,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3504,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,NA,50.00922393798828,NA,-1.2583732313942164E-5,0.016212038695812225,-499.95111083984375,1499.9510498046875,1000.0,180.0,359.99884033203125,NA,OperatorsName_624,0,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.16,1.3.6.1.4.1.22361.17483843774714.1476791770.1606320830046.98,0,PatientName_37887
INST___1,MACH_27,2019-03-21T12:26:07,2021-03-13T07:57:58,J18G0-6X,2019-03-21T12:26:07,2021-03-13T07:57:58,-0.084184231021416,-0.3009026620186526,2.5595785120710537,0.0,implicit,0.21974951375819424,0.21993466406388595,0.22092661203128414,0.22026183797457438,0.23129433519604517,0.21974951375819424,0.21993466406388595,0.22092661203128414,0.22026183797457438,0.23129433519604517,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3707,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.012939453125,5.655742370436201E-6,0.0013049322878941894,0.008851582184433937,-500.0129089355469,1500.012939453125,1000.0,3.2860555165825645E-8,359.99993896484375,1.0002644062042236,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1876779007.1553200618727.24,1.3.6.1.4.1.22361.48658618118952.1876779007.1553200618727.1,0,PatientName_1044,
INST___1,MACH_27,2019-04-02T16:46:19,2021-03-13T11:08:51,J18G0-6X,2019-03-21T12:26:07,2021-03-13T07:57:58,-0.02846627434509257,-0.309484667950269,2.5510389122249424,0.0020843916338414425,,0.2201132810493279,0.22017595694127273,0.22129748811924932,0.22061260632296117,0.23163762238219374,0.21974951375819424,0.21993466406388595,0.22092661203128414,0.22026183797457438,0.23129433519604517,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3715,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.013694763183594,6.430766916309949E-6,-0.0013795341365039349,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,359.99993896484375,1.0002803802490234,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.131911210.1615592924550.6,1.3.6.1.4.1.22361.17483843774714.131911210.1615592924550.1,0,PatientName_1044,
INST___1,MACH_27,2019-05-21T13:45:04,2021-03-15T20:03:03,J18G0-6X,2019-03-21T12:26:07,2021-03-13T07:57:58,-0.05353486653851819,-0.38035991745218745,2.5265804993317715,0.049507414833782626,,0.22154272468376146,0.2216613908135009,0.22278962457133442,0.22194222213922285,0.23302781530276825,0.21974951375819424,0.21993466406388595,0.22092661203128414,0.22026183797457438,0.23129433519604517,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3724,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5229,50.00041198730469,5.275199782772688E-6,0.0013049322878941894,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,7.998197543201968E-5,1.0000134706497192,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.16,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.11,0,PatientName_1044,
INST___1,MACH_27,2019-07-10T18:28:18,2021-03-19T12:18:21,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,0.04411691522616121,-0.3613355406899092,2.4603723614812485,0.0,explicit,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3745,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.00739288330078,6.008567652315833E-6,0.001549135078676045,-0.025036219507455826,-500.0544128417969,1500.054443359375,1000.0,0.019907867535948753,359.9999694824219,1.00015389919281,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.40,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.35,0,PatientName_1044,
INST___1,MACH_27,2019-08-15T18:57:07,2021-03-13T11:45:26,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,0.162539156024748,-0.26163422502133443,2.5062617104374065,-0.055525768481579085,,0.22054734079788982,0.2201894467295201,0.22148038730595085,0.22090091881104867,0.23151022258779227,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3718,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5149,50.001007080078125,8.08924414741341E-6,-0.001619091723114252,-0.024971850216388702,-500.0544128417969,1500.054443359375,1000.0,359.9801025390625,5.332130967872217E-5,1.0000282526016235,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.64,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.59,0,PatientName_1044,
INST___1,MACH_27,2019-09-26T20:43:19,2021-03-13T11:47:20,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,0.04991740131936978,-0.18791194726343288,2.4455869128969834,0.020692820438941717,,0.2212546322298612,0.22114424277070266,0.22229903296236317,0.2218813065207758,0.23223195164758673,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3719,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.011112213134766,5.605980732070748E-6,0.0013863332569599152,-0.02326742373406887,-500.00286865234375,1500.0029296875,1000.0,0.006635977420955896,9.77557574515231E-5,1.0002278089523315,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.88,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.83,0,PatientName_1044,
INST___1,MACH_27,2019-10-19T15:39:49,2021-03-13T11:48:09,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,0.04485050694016904,-0.1417593268428962,2.457054231137836,-0.013804671321443474,,0.22237680658469275,0.22227711417217455,0.22333299053382547,0.2230163951898266,0.23347519558251045,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3720,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.014163970947266,6.821672741352813E-6,0.0013036987511441112,-0.004383392166346312,-499.99493408203125,1499.9949951171875,1000.0,359.9867248535156,5.332130967872217E-5,1.000290036201477,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.112,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.107,0,PatientName_1044,
INST___1,MACH_27,2019-11-06T18:10:32,2021-03-13T11:50:52,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,0.19137251162675487,-0.1186854031560274,2.5340182431685694,-0.08257168836348361,,0.2205312444508092,0.220110014387933,0.2213304763216259,0.2210677893534964,0.23155529574475933,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3721,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.00339126586914,8.058483217610046E-6,0.0012103531043976545,-0.006136372219771147,-500.023681640625,1500.023681640625,1000.0,359.9801025390625,359.99993896484375,1.0000759363174438,OperatorsName_28598,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.136,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.131,0,PatientName_1044,
INST___1,MACH_27,2019-11-21T18:46:53,2021-03-13T11:51:48,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,-0.06505942974281755,-0.29041019612035524,2.535326600066113,-0.1748897306189684,,0.2205467318411984,0.22069031169948775,0.221682337944362,0.2210385498319736,0.23202079677753087,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3722,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.00571060180664,6.479307558038272E-6,-9.107216610573232E-4,-0.006115800701081753,-500.023681640625,1500.023681640625,1000.0,0.019907867535948753,7.109509169822559E-5,1.0001206398010254,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.160,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.155,0,PatientName_1044,
INST___1,MACH_27,2019-12-11T17:26:42,2021-03-13T11:54:03,J18G0-6X,2019-07-10T18:28:18,2021-03-19T12:18:21,-0.041171198051225905,-0.30275460745834215,2.509534552217859,-0.11860953722466205,,0.22034647972138324,0.22043723637254883,0.2215541036582285,0.22088333840139018,0.231690504017104,0.21947111973677422,0.21937433854581,0.22075264962027455,0.21995499184018183,0.23044148268904222,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3723,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00177764892578,7.395543434540741E-6,0.001773744821548462,-0.006115800701081753,-500.023681640625,1500.023681640625,1000.0,0.019907867535948753,1.2441643048077822E-4,1.0000430345535278,OperatorsName_28598,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.184,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.179,0,PatientName_1044,
INST___1,MACH_27,2018-07-27T17:07:11,2021-03-13T08:28:17,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.286516809741914,-0.5253794503598042,10.143444503036656,0.0,explicit,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3708,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,49.98186111450195,1.1258585800533183E-5,0.0013049322878941894,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,2.666064210643526E-5,0.9996484518051147,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.8,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.1,0,PatientName_626,
INST___1,MACH_27,2018-09-21T15:37:22,2021-03-10T09:53:23,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.3304711920813123,-0.5258404053400506,10.188879466396367,-0.17645250943591484,,0.18498991717615346,0.18560328255656017,0.18602761101808213,0.18504940267426023,0.2269633377817063,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3704,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2359,49.992767333984375,9.795412552193739E-6,-0.0013795341365039349,-0.0029185647144913673,-499.984130859375,1499.984130859375,1000.0,3.2860555165825645E-8,7.109509169822559E-5,0.9998651146888733,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.61,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.54,0,PatientName_626,
INST___1,MACH_27,2018-10-05T13:23:18,2021-03-13T10:05:20,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.33904439071118564,-0.47127461877620674,10.142882496349317,-0.10187252853795792,,0.18505919223880674,0.18568875956228384,0.18603203555926362,0.18515531379288008,0.22683737729290168,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3709,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,49.97829055786133,1.0543129974394105E-5,-0.0013795341365039349,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,6.220820068847388E-5,0.9995763301849365,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.43,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.23,0,PatientName_1044,
INST___1,MACH_27,2018-10-05T16:36:30,2021-03-13T10:24:09,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.2641985432954675,-0.5222924863172083,10.16221272427879,-0.15434401309450396,,0.18529602275228968,0.1857868689536996,0.18624362267595745,0.18527088622847596,0.22718559082134487,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3710,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2359,50.051025390625,9.287345164921135E-6,-0.0014593866653740406,-0.02324596792459488,-500.00286865234375,1500.0029296875,1000.0,359.9933776855469,359.9999694824219,1.0010298490524292,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.132,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.17,0,PatientName_1044,
INST___1,MACH_27,2018-10-25T14:51:29,2021-03-13T10:35:36,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.2742224464535934,-0.5411136800728601,10.141842678791189,-0.11214089586644715,,0.1854773861915408,0.18598740540473724,0.18644922490602897,0.18544032264367263,0.22729977390826056,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3711,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,50.040897369384766,1.126800270867534E-5,-0.0013795341365039349,-0.011488022282719612,-500.0316467285156,1500.0316162109375,1000.0,3.2860555165825645E-8,1.333033142145723E-4,1.0008292198181152,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.96,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.2,0,PatientName_1044,
INST___1,MACH_27,2018-11-29T17:53:53,2021-03-13T10:44:49,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.15890512473908905,-0.5471961391464707,10.120129788686082,-0.08939529913519761,,0.185801189932403,0.18609690745533047,0.18674387369920245,0.18572201843222785,0.22754519700896556,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3712,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,49.99934005737305,1.0115623808815144E-5,0.0013863332569599152,-0.02501719631254673,-500.0544128417969,1500.054443359375,1000.0,0.006635977420955896,359.99981689453125,0.9999969005584717,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.111,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.12,0,PatientName_1044,
INST___1,MACH_27,2019-01-02T12:21:16,2021-03-13T10:55:24,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.15051680946466373,-0.5208998332865187,10.135794564983778,-0.13442751201331316,,0.18654455560008437,0.18682575977295274,0.18749658006493367,0.1865199106919575,0.2285951171192798,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3713,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,49.98302459716797,9.918983778334223E-6,-0.0013795341365039349,-0.025007683783769608,-500.0129089355469,1500.012939453125,1000.0,3.2860555165825645E-8,359.9999694824219,0.9996703863143921,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.73,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.9,0,PatientName_1044,
INST___1,MACH_27,2019-02-12T11:07:34,2021-03-13T10:58:30,J20G0-6F,2018-07-27T17:07:11,2021-03-13T08:28:17,-0.13518067752023374,-0.5063101247522058,10.129014281558321,-0.12604050846798942,,0.18773321820706088,0.18798734076796328,0.18864824324782722,0.1876930980920963,0.23000143722795274,0.18425112567181914,0.18478055301734791,0.18466517295310778,0.18369498008244076,0.22516774354744207,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3714,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2293,50.00882339477539,1.0619713975756895E-5,0.0013863332569599152,-0.004678895231336355,-500.0129089355469,1500.012939453125,1000.0,0.006635977420955896,359.9999084472656,1.0001870393753052,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.48,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.6,0,PatientName_1044,
